,instance_name,bag_name,bag_cnn_probability,cnn_prediction
37,ID_be2a0ca1c.dcm,ID_00047d6503,0.049846,0.011823962
38,ID_490b10d5a.dcm,ID_00047d6503,0.049846,0.015388802
39,ID_3a422b8d7.dcm,ID_00047d6503,0.049846,0.019099282
40,all_zeros,ID_00047d6503,0.049846,0.010661475
41,all_zeros,ID_00047d6503,0.049846,0.010661475
42,all_zeros,ID_00047d6503,0.049846,0.010661475
43,all_zeros,ID_00047d6503,0.049846,0.010661475
44,all_zeros,ID_00047d6503,0.049846,0.010661475
45,all_zeros,ID_00047d6503,0.049846,0.010661475
46,all_zeros,ID_00047d6503,0.049846,0.010661475
47,all_zeros,ID_00047d6503,0.049846,0.010661475
48,all_zeros,ID_00047d6503,0.049846,0.010661475
49,all_zeros,ID_00047d6503,0.049846,0.010661475
50,all_zeros,ID_00047d6503,0.049846,0.010661475
51,all_zeros,ID_00047d6503,0.049846,0.010661475
52,all_zeros,ID_00047d6503,0.049846,0.010661475
53,all_zeros,ID_00047d6503,0.049846,0.010661475
54,all_zeros,ID_00047d6503,0.049846,0.010661475
55,all_zeros,ID_00047d6503,0.049846,0.010661475
56,all_zeros,ID_00047d6503,0.049846,0.010661475
57,ID_4ecd60a98.dcm,ID_fdf596e74f,0.57232225,0.010249416
58,ID_37d6c3539.dcm,ID_fdf596e74f,0.57232225,0.010210823
59,ID_1f97e09c1.dcm,ID_fdf596e74f,0.57232225,0.013560368
60,ID_dd90b98c1.dcm,ID_fdf596e74f,0.57232225,0.00939557
61,ID_d1ffb3e4d.dcm,ID_fdf596e74f,0.57232225,0.0071179015
62,ID_3fb468dc7.dcm,ID_fdf596e74f,0.57232225,0.0041310634
63,ID_7b9ae8aa9.dcm,ID_fdf596e74f,0.57232225,0.004364392
64,ID_5a5cdab21.dcm,ID_fdf596e74f,0.57232225,0.007764703
65,ID_34d4cb4d9.dcm,ID_fdf596e74f,0.57232225,0.018503532
66,ID_25dee367c.dcm,ID_fdf596e74f,0.57232225,0.036527857
67,ID_126062d9c.dcm,ID_fdf596e74f,0.57232225,0.026550252
68,ID_c426a61e2.dcm,ID_fdf596e74f,0.57232225,0.018870214
69,ID_05cb8903d.dcm,ID_fdf596e74f,0.57232225,0.017227463
70,ID_4563d6419.dcm,ID_fdf596e74f,0.57232225,0.020487398
71,ID_d7915128a.dcm,ID_fdf596e74f,0.57232225,0.029986506
72,ID_36f29085d.dcm,ID_fdf596e74f,0.57232225,0.038521167
73,ID_d2695eba5.dcm,ID_fdf596e74f,0.57232225,0.033959538
74,ID_848ea85aa.dcm,ID_fdf596e74f,0.57232225,0.034732543
75,ID_b2412fae4.dcm,ID_fdf596e74f,0.57232225,0.040279023
76,ID_6f1aed4c5.dcm,ID_fdf596e74f,0.57232225,0.054776445
77,ID_660559bdd.dcm,ID_fdf596e74f,0.57232225,0.07127608
78,ID_884d43a76.dcm,ID_fdf596e74f,0.57232225,0.057077605
79,ID_ae2c478f5.dcm,ID_fdf596e74f,0.57232225,0.025460193
80,ID_a57ef6498.dcm,ID_fdf596e74f,0.57232225,0.041495577
81,ID_ffe6e9440.dcm,ID_fdf596e74f,0.57232225,0.043609116
82,ID_be07998ef.dcm,ID_fdf596e74f,0.57232225,0.039034676
83,ID_824e4fb1a.dcm,ID_fdf596e74f,0.57232225,0.02776682
84,ID_2a515ff9d.dcm,ID_fdf596e74f,0.57232225,0.018775677
85,ID_eadb7542b.dcm,ID_fdf596e74f,0.57232225,0.019012507
86,ID_5b0bb85cf.dcm,ID_fdf596e74f,0.57232225,0.0074387807
87,ID_fd113cf40.dcm,ID_fdf596e74f,0.57232225,0.0058030174
88,ID_dde4ec792.dcm,ID_fdf596e74f,0.57232225,0.0048555727
89,ID_6a91a59cd.dcm,ID_fdf596e74f,0.57232225,0.0061386954
90,ID_df33594dc.dcm,ID_fdf596e74f,0.57232225,0.0025692447
91,ID_c11b6f91d.dcm,ID_fdf596e74f,0.57232225,0.005392285
92,ID_d4298f87b.dcm,ID_fdf596e74f,0.57232225,0.0042054
93,ID_a31eae63a.dcm,ID_fdf596e74f,0.57232225,0.0034301758
94,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
95,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
96,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
97,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
98,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
99,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
100,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
101,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
102,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
103,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
104,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
105,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
106,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
107,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
108,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
109,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
110,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
111,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
112,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
113,all_zeros,ID_fdf596e74f,0.57232225,0.008972125
114,ID_f1a89dbf2.dcm,ID_fdf99b7e52,0.005752682,0.012026452
115,ID_7f96510e1.dcm,ID_fdf99b7e52,0.005752682,0.018595746
116,ID_6fb50dd89.dcm,ID_fdf99b7e52,0.005752682,0.01780291
117,ID_345250a71.dcm,ID_fdf99b7e52,0.005752682,0.012818381
118,ID_eac5c53c2.dcm,ID_fdf99b7e52,0.005752682,0.012220736
119,ID_fb45163e4.dcm,ID_fdf99b7e52,0.005752682,0.008374839
120,ID_529fd5974.dcm,ID_fdf99b7e52,0.005752682,0.014208041
121,ID_0accfed9b.dcm,ID_fdf99b7e52,0.005752682,0.013491088
122,ID_97c85b971.dcm,ID_fdf99b7e52,0.005752682,0.012183429
123,ID_e31d28e85.dcm,ID_fdf99b7e52,0.005752682,0.013016596
124,ID_d7d18733b.dcm,ID_fdf99b7e52,0.005752682,0.01563255
125,ID_a4e41c368.dcm,ID_fdf99b7e52,0.005752682,0.017029325
126,ID_4c7df9c1f.dcm,ID_fdf99b7e52,0.005752682,0.020175481
127,ID_296766acd.dcm,ID_fdf99b7e52,0.005752682,0.033276584
128,ID_9a557bf52.dcm,ID_fdf99b7e52,0.005752682,0.037788317
129,ID_ae3ce908e.dcm,ID_fdf99b7e52,0.005752682,0.040916428
130,ID_c6885caec.dcm,ID_fdf99b7e52,0.005752682,0.0455743
131,ID_340403123.dcm,ID_fdf99b7e52,0.005752682,0.054643158
132,ID_35f84729e.dcm,ID_fdf99b7e52,0.005752682,0.02478117
133,ID_a5d6ac2c0.dcm,ID_fdf99b7e52,0.005752682,0.021742154
134,ID_a6b4ee19d.dcm,ID_fdf99b7e52,0.005752682,0.015867274
135,ID_7626e9d83.dcm,ID_fdf99b7e52,0.005752682,0.022639116
136,ID_2369f3ed3.dcm,ID_fdf99b7e52,0.005752682,0.019160094
137,ID_602047304.dcm,ID_fdf99b7e52,0.005752682,0.018856632
138,ID_cd704ef42.dcm,ID_fdf99b7e52,0.005752682,0.011940755
139,ID_399573373.dcm,ID_fdf99b7e52,0.005752682,0.009798793
140,ID_ce5dc769c.dcm,ID_fdf99b7e52,0.005752682,0.008943439
141,ID_468051ede.dcm,ID_fdf99b7e52,0.005752682,0.010893151
142,ID_1cbd2d0c7.dcm,ID_fdf99b7e52,0.005752682,0.008472279
143,ID_fa18cb526.dcm,ID_fdf99b7e52,0.005752682,0.01405952
144,ID_73e2ba46c.dcm,ID_fdf99b7e52,0.005752682,0.026830873
145,ID_7ae0e0fe9.dcm,ID_fdf99b7e52,0.005752682,0.055208214
146,ID_c326102c9.dcm,ID_fdf99b7e52,0.005752682,0.03970243
147,ID_80a6dd068.dcm,ID_fdf99b7e52,0.005752682,0.014899694
148,ID_010690d4a.dcm,ID_fdf99b7e52,0.005752682,0.013287665
149,ID_2d8aed548.dcm,ID_fdf99b7e52,0.005752682,0.010586896
150,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
151,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
152,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
153,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
154,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
155,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
156,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
157,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
158,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
159,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
160,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
161,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
162,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
163,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
164,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
165,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
166,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
167,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
168,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
169,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
170,all_zeros,ID_fdf99b7e52,0.005752682,0.012026452
171,ID_f3e516ade.dcm,ID_fdfbb2597f,0.004270105,0.014517771
172,ID_2668b4897.dcm,ID_fdfbb2597f,0.004270105,0.0075831763
173,ID_2ca39a65b.dcm,ID_fdfbb2597f,0.004270105,0.0068755182
174,ID_43abb2aca.dcm,ID_fdfbb2597f,0.004270105,0.0064618043
175,ID_d1af66e65.dcm,ID_fdfbb2597f,0.004270105,0.0059620673
176,ID_d98e1dd87.dcm,ID_fdfbb2597f,0.004270105,0.0070373267
177,ID_220b42032.dcm,ID_fdfbb2597f,0.004270105,0.010935163
178,ID_78a91ce41.dcm,ID_fdfbb2597f,0.004270105,0.01252232
179,ID_3aaae1ba1.dcm,ID_fdfbb2597f,0.004270105,0.014152
180,ID_a0bf66342.dcm,ID_fdfbb2597f,0.004270105,0.012730684
181,ID_7b87fde28.dcm,ID_fdfbb2597f,0.004270105,0.014962228
182,ID_a72ba35d2.dcm,ID_fdfbb2597f,0.004270105,0.015981924
183,ID_b0edf0313.dcm,ID_fdfbb2597f,0.004270105,0.019266902
184,ID_e7413424d.dcm,ID_fdfbb2597f,0.004270105,0.025676113
185,ID_4beeaba21.dcm,ID_fdfbb2597f,0.004270105,0.033941463
186,ID_aa1753f18.dcm,ID_fdfbb2597f,0.004270105,0.01976122
187,ID_acc5401dc.dcm,ID_fdfbb2597f,0.004270105,0.021074496
188,ID_a8b16a5b7.dcm,ID_fdfbb2597f,0.004270105,0.022851307
189,ID_736db3f1a.dcm,ID_fdfbb2597f,0.004270105,0.02419223
190,ID_ba4db3040.dcm,ID_fdfbb2597f,0.004270105,0.02581708
191,ID_a795ae817.dcm,ID_fdfbb2597f,0.004270105,0.031299494
192,ID_6a1cc546b.dcm,ID_fdfbb2597f,0.004270105,0.031640347
193,ID_824eac144.dcm,ID_fdfbb2597f,0.004270105,0.026654273
194,ID_45b20e12a.dcm,ID_fdfbb2597f,0.004270105,0.031593848
195,ID_636c3e74c.dcm,ID_fdfbb2597f,0.004270105,0.040278662
196,ID_966757f70.dcm,ID_fdfbb2597f,0.004270105,0.037412792
197,ID_017e2c372.dcm,ID_fdfbb2597f,0.004270105,0.036084104
198,ID_68221f04f.dcm,ID_fdfbb2597f,0.004270105,0.0370118
199,ID_26fb16e21.dcm,ID_fdfbb2597f,0.004270105,0.027816331
200,ID_e4391ea48.dcm,ID_fdfbb2597f,0.004270105,0.030830437
201,ID_fef78b77a.dcm,ID_fdfbb2597f,0.004270105,0.021622878
202,ID_487b11d26.dcm,ID_fdfbb2597f,0.004270105,0.014572215
203,ID_6e22507f1.dcm,ID_fdfbb2597f,0.004270105,0.023526447
204,ID_211cebc19.dcm,ID_fdfbb2597f,0.004270105,0.015539243
205,ID_51e6111e1.dcm,ID_fdfbb2597f,0.004270105,0.020575056
206,ID_cfaf19b76.dcm,ID_fdfbb2597f,0.004270105,0.016048923
207,ID_0e9aa1a8e.dcm,ID_fdfbb2597f,0.004270105,0.012674217
208,ID_f7a6b9e88.dcm,ID_fdfbb2597f,0.004270105,0.008455221
209,ID_bca04bcf9.dcm,ID_fdfbb2597f,0.004270105,0.008414175
210,ID_474321643.dcm,ID_fdfbb2597f,0.004270105,0.0060041994
211,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
212,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
213,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
214,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
215,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
216,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
217,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
218,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
219,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
220,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
221,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
222,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
223,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
224,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
225,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
226,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
227,all_zeros,ID_fdfbb2597f,0.004270105,0.0117436815
228,ID_a24fe83e2.dcm,ID_fe02365d04,0.99915606,0.0070496267
229,ID_bd95a64d1.dcm,ID_fe02365d04,0.99915606,0.0070394953
230,ID_edb9bc320.dcm,ID_fe02365d04,0.99915606,0.011719021
231,ID_604344243.dcm,ID_fe02365d04,0.99915606,0.010651534
232,ID_5972b37c8.dcm,ID_fe02365d04,0.99915606,0.0067166737
233,ID_4a4ac627a.dcm,ID_fe02365d04,0.99915606,0.008168082
234,ID_e8ce1df2c.dcm,ID_fe02365d04,0.99915606,0.010412602
235,ID_7a11d745b.dcm,ID_fe02365d04,0.99915606,0.008838358
236,ID_ad0fc785f.dcm,ID_fe02365d04,0.99915606,0.0055354
237,ID_609a6f55b.dcm,ID_fe02365d04,0.99915606,0.00937335
238,ID_fdbbe63c7.dcm,ID_fe02365d04,0.99915606,0.02712595
239,ID_7289d1b64.dcm,ID_fe02365d04,0.99915606,0.03718508
240,ID_dcc2edc83.dcm,ID_fe02365d04,0.99915606,0.040199358
241,ID_87a060d6a.dcm,ID_fe02365d04,0.99915606,0.049973886
242,ID_07bf6cfe5.dcm,ID_fe02365d04,0.99915606,0.081909806
243,ID_fb614dfd0.dcm,ID_fe02365d04,0.99915606,0.104541056
244,ID_47f619980.dcm,ID_fe02365d04,0.99915606,0.1232059
245,ID_fc84c653b.dcm,ID_fe02365d04,0.99915606,0.10531603
246,ID_9ce2b1408.dcm,ID_fe02365d04,0.99915606,0.058571193
247,ID_54272ffc5.dcm,ID_fe02365d04,0.99915606,0.01999524
248,ID_22d9dd90b.dcm,ID_fe02365d04,0.99915606,0.025057927
249,ID_d32d629d0.dcm,ID_fe02365d04,0.99915606,0.009206215
250,ID_df026301a.dcm,ID_fe02365d04,0.99915606,0.008075869
251,ID_e0a2df242.dcm,ID_fe02365d04,0.99915606,0.008767441
252,ID_b219bf6a1.dcm,ID_fe02365d04,0.99915606,0.008931172
253,ID_79a91a076.dcm,ID_fe02365d04,0.99915606,0.0070221247
254,ID_093f450a4.dcm,ID_fe02365d04,0.99915606,0.0058569824
255,ID_21eb7c40d.dcm,ID_fe02365d04,0.99915606,0.008701651
256,ID_913924b50.dcm,ID_fe02365d04,0.99915606,0.0037664222
257,ID_6042998d6.dcm,ID_fe02365d04,0.99915606,0.0036127248
258,ID_b234827c2.dcm,ID_fe02365d04,0.99915606,0.0036027757
259,ID_5dcbe2868.dcm,ID_fe02365d04,0.99915606,0.0033402853
260,ID_9a33b93b9.dcm,ID_fe02365d04,0.99915606,0.0038684232
261,ID_5fb6cdbc7.dcm,ID_fe02365d04,0.99915606,0.0045207893
262,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
263,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
264,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
265,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
266,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
267,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
268,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
269,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
270,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
271,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
272,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
273,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
274,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
275,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
276,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
277,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
278,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
279,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
280,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
281,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
282,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
283,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
284,all_zeros,ID_fe02365d04,0.99915606,0.0070496267
285,ID_f3b30e59b.dcm,ID_fe04b11fd0,0.9865698,0.012544315
286,ID_091cf6ddb.dcm,ID_fe04b11fd0,0.9865698,0.014543075
287,ID_9602a3d49.dcm,ID_fe04b11fd0,0.9865698,0.012030282
288,ID_321aa146e.dcm,ID_fe04b11fd0,0.9865698,0.016296908
289,ID_63389580e.dcm,ID_fe04b11fd0,0.9865698,0.012708393
290,ID_fc0c01b12.dcm,ID_fe04b11fd0,0.9865698,0.018421507
291,ID_74de7d39a.dcm,ID_fe04b11fd0,0.9865698,0.015599331
292,ID_cc6b3bcb3.dcm,ID_fe04b11fd0,0.9865698,0.025781786
293,ID_0c1faac9d.dcm,ID_fe04b11fd0,0.9865698,0.020950347
294,ID_9fb6f3c72.dcm,ID_fe04b11fd0,0.9865698,0.021600353
295,ID_1d29b0ccb.dcm,ID_fe04b11fd0,0.9865698,0.03270174
296,ID_7b87113e6.dcm,ID_fe04b11fd0,0.9865698,0.04209688
297,ID_a57eb510b.dcm,ID_fe04b11fd0,0.9865698,0.05891908
298,ID_aeedf1efa.dcm,ID_fe04b11fd0,0.9865698,0.03881943
299,ID_c215be999.dcm,ID_fe04b11fd0,0.9865698,0.017788175
300,ID_322315b07.dcm,ID_fe04b11fd0,0.9865698,0.017077275
301,ID_4222f5e19.dcm,ID_fe04b11fd0,0.9865698,0.034328084
302,ID_0fd064ec6.dcm,ID_fe04b11fd0,0.9865698,0.026270214
303,ID_736a933db.dcm,ID_fe04b11fd0,0.9865698,0.0194007
304,ID_f90943cf2.dcm,ID_fe04b11fd0,0.9865698,0.022839764
305,ID_5f16edd65.dcm,ID_fe04b11fd0,0.9865698,0.018734202
306,ID_86d377ac3.dcm,ID_fe04b11fd0,0.9865698,0.012380939
307,ID_e4cc3e053.dcm,ID_fe04b11fd0,0.9865698,0.011486721
308,ID_a54a156ba.dcm,ID_fe04b11fd0,0.9865698,0.009319569
309,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
310,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
311,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
312,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
313,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
314,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
315,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
316,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
317,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
318,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
319,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
320,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
321,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
322,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
323,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
324,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
325,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
326,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
327,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
328,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
329,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
330,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
331,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
332,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
333,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
334,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
335,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
336,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
337,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
338,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
339,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
340,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
341,all_zeros,ID_fe04b11fd0,0.9865698,0.014162454
342,ID_067022133.dcm,ID_fe06991276,0.99600446,0.010723989
343,ID_611d7574c.dcm,ID_fe06991276,0.99600446,0.011657786
344,ID_d8ec11ce1.dcm,ID_fe06991276,0.99600446,0.010970508
345,ID_fe2292a81.dcm,ID_fe06991276,0.99600446,0.00973461
346,ID_45dfaf73a.dcm,ID_fe06991276,0.99600446,0.006746104
347,ID_8b0773c2d.dcm,ID_fe06991276,0.99600446,0.0074768695
348,ID_dac84b6d7.dcm,ID_fe06991276,0.99600446,0.011678421
349,ID_455519475.dcm,ID_fe06991276,0.99600446,0.016264385
350,ID_258733b0d.dcm,ID_fe06991276,0.99600446,0.013582302
351,ID_e68b28271.dcm,ID_fe06991276,0.99600446,0.025508925
352,ID_a7f1cf7bb.dcm,ID_fe06991276,0.99600446,0.031673815
353,ID_d27834dc6.dcm,ID_fe06991276,0.99600446,0.03067496
354,ID_7a9fbaa96.dcm,ID_fe06991276,0.99600446,0.045927644
355,ID_c121d93ba.dcm,ID_fe06991276,0.99600446,0.05046556
356,ID_dd79464e0.dcm,ID_fe06991276,0.99600446,0.043357875
357,ID_205a59597.dcm,ID_fe06991276,0.99600446,0.03414995
358,ID_eaed8b1d7.dcm,ID_fe06991276,0.99600446,0.053320598
359,ID_b03b56e80.dcm,ID_fe06991276,0.99600446,0.02708426
360,ID_2cd890b83.dcm,ID_fe06991276,0.99600446,0.04454285
361,ID_b9ac04532.dcm,ID_fe06991276,0.99600446,0.041646082
362,ID_3e2bc20f2.dcm,ID_fe06991276,0.99600446,0.04054048
363,ID_966521524.dcm,ID_fe06991276,0.99600446,0.030532287
364,ID_370dc0eb6.dcm,ID_fe06991276,0.99600446,0.03095255
365,ID_9002b0815.dcm,ID_fe06991276,0.99600446,0.02658882
366,ID_fac0850ac.dcm,ID_fe06991276,0.99600446,0.03707963
367,ID_9c34c995e.dcm,ID_fe06991276,0.99600446,0.0239346
368,ID_c166c6c4d.dcm,ID_fe06991276,0.99600446,0.024078157
369,ID_e42fe278c.dcm,ID_fe06991276,0.99600446,0.021335127
370,ID_2d76c1af7.dcm,ID_fe06991276,0.99600446,0.014430258
371,ID_5d44e879b.dcm,ID_fe06991276,0.99600446,0.017536573
372,ID_71f902701.dcm,ID_fe06991276,0.99600446,0.010552994
373,ID_a17bd52cb.dcm,ID_fe06991276,0.99600446,0.008488503
374,ID_eb8bf58a5.dcm,ID_fe06991276,0.99600446,0.0057148105
375,ID_53f54610f.dcm,ID_fe06991276,0.99600446,0.006505119
376,ID_640d16b77.dcm,ID_fe06991276,0.99600446,0.0046626623
377,ID_9e6cda235.dcm,ID_fe06991276,0.99600446,0.00446241
378,all_zeros,ID_fe06991276,0.99600446,0.007877026
379,all_zeros,ID_fe06991276,0.99600446,0.007877026
380,all_zeros,ID_fe06991276,0.99600446,0.007877026
381,all_zeros,ID_fe06991276,0.99600446,0.007877026
382,all_zeros,ID_fe06991276,0.99600446,0.007877026
383,all_zeros,ID_fe06991276,0.99600446,0.007877026
384,all_zeros,ID_fe06991276,0.99600446,0.007877026
385,all_zeros,ID_fe06991276,0.99600446,0.007877026
386,all_zeros,ID_fe06991276,0.99600446,0.007877026
387,all_zeros,ID_fe06991276,0.99600446,0.007877026
